4385,Central Hospital Blood Bank,Maharashtra,Thane,"Ulhasnagar, Central Hospital, Nehru Chowk Road, Ulhasnagar","0251 2709432, 0251 2708730"
4386,JVP Blood Bank and Transfusion Centre Blood Bank,Maharashtra,Thane,"201, 213 Arenja Arcade Plot No. 4 Sec-17, Next to Apana Bazar, Vashi, Navi Mumbai","022 27894490, 022 67912094"
4387,Sankalp Blood Bank,Maharashtra,Thane,"Riddhi Siddhi, Opposite to ICICI Bank, Near Ramchandra Hall, Murbad Road Kalyan (W)","0251 2300096, 0251 2203974"
4388,Jupiter Hospital Blood Bank,Maharashtra,Thane,"Jupiter Hospital, Eastern Express Highway, Service Road, Near Voltas,  Naupada, Thane (W)","022 21725521, 022 21725555, 022 25853320"
4389,Plasma Diagnostic Lab and Blood Bank,Maharashtra,Thane,"Meghdoot, Building, Gopal Nagar, Hotel Janaki, Opposite to Manjunath School, Dombivali( E)","0251 2802491, 0251 2453568, 0251 2438078"
4390,Vaidhya Blood Bank,Maharashtra,Thane,"1st Floor. Satyam Apartment, M.G. Road, Jeevan Jyot Hospital, Near Naupada Police Station, Thane (W)","022 25380787, 022 25411773"
4391,Mahatma Gandhi Mission Medical College and Hospital Blood Bank,Maharashtra,Thane,"Plot No. 1 and 2, Sector-18, Kamothe, Navi Mumbai","022 27863483, 022 27427905, 022 27420320"
4392,Navjeevan Blood Bank,Maharashtra,Thane,"Gokhale Road, Naupada, Near Dr.Mhaskar&#39;s Hospital, Thane (W)","022 25400425, 022 25339495"
4393,Sarla Blood Bank,Maharashtra,Thane,"Ravi Hospital, 1st Floor, 50 Anand Nagar, Navghar Vasai (W)","0250 2332684, 0250 2349950, 0250 3256565, 0250 2332425"
4394,Tssia Blood Bank,Maharashtra,Thane,"Tssia House, Road No.P 26/T,Rd-16, Wagle Estate, Thane (W)","022 25803263, 022 39410060, 022 25362283"
4395,Katiya Charitable Trusts Bhiwandi Blood Bank,Maharashtra,Thane,"271, Second Floor, Al-Hera Complex, Teen Batti Bhiwandi, Thane","02522 258065, 02522 221858, 02522 251614"
4396,Kai Wamanrao Oak Blood Bank,Maharashtra,Thane,"Ghantali Mandir Road, Vishnu Nagar, Naupada, Thane","022 25385248, 022 25392440"
4501,Hi-Tech Medical College & Hospital Blood Bank,Odisha,Bhubaneswar,"Pandra,Rasulgarh,Bhubaneshwar","06743094253, 0674 2371217"
4397,Blood Line Blood Bank,Maharashtra,Thane,"Swargiya Dharmvir Anand Dighe Sankool, Tika No-10, Near Vikas Palm, Dr. Ambedkar Road, Thane (W)","022 25374000, 022 25375000, 022 25376000"
4398,Kalyan Dombivali Municipal Corporation Sponsored Nandakishore Education Society Arpan Blood Bank,Maharashtra,Thane,"2nd Floor, Bai Rukhminibal Hospital, Kalyan (W)",0251 3266322
4399,Smt. Devkaabai Kalyanji Chheda Amrutvahini Blood Bank,Maharashtra,Thane,"Ashirwad Apartment, 2nd Floor,  Dshsnu (E), Thane","02528 220478, 02528 220614"
4400,Sanjeevan Blood Bank,Maharashtra,Thane,"1st Floor, Indravati Hospital, Sector-3, Airoli, Navi Mumbai","022 27790286, 022 27790287, 022 27794582"
4401,Vijayee Blood Bank,Maharashtra,Thane,"Andrandes Bhavan 1st Floor, Plot No. 2, Sr. No 277-A, Behind Papdi Telephone Exchange, Near Sai Services,  Vasai (W)","0250 2321050, 0250 6450250"
4402,Mira Bhayandar Municipal Corporation Rajeev Gandhi Blood Bank,Maharashtra,Thane,"C.S No.30/32 Poonam Sagar Complex, Near Allahabad Bank Mira Road (E), Thane",022 64510666
4403,"Maharashtra Blood Bank, Component and Apheresis Centre",Maharashtra,Thane,"C- Wing, 107/207, Kuldeep Arcade, Near Navli Railway Phatak, Station Road, Palghar (W), Thane","02525 251102, 02525 253102"
4404,Chidanand Charitable Trust Dombivali Blood Bank,Maharashtra,Thane,"Siddhi Hospital, Bajiprabhu Chowk, Dombivali (East)",0251 284393
4405,Seva Blood Bank,Maharashtra,Thane,"Pushpadev Apartment, Basement, Opposite to Manav Kalyan Kendra, Near Sarvesh Hall, Dombivali",0251 2442283
4406,Chhatrapati Shivaji Maharaj Hospital Blood Bank,Maharashtra,Thane,"Thane Belapur Road, Kalwa, Thane","022 25347784, 022 25347785, 022 25347786,  022 25372777, 022 25347791"
4407,Navi Mumbai Municipal Corporation Blood Bank,Maharashtra,Thane,"General Hospital Vashi, Near Saint Mary Church, Sector-10, Vashi, Navi Mumbai","022 27888750, 022 27899906"
4408,Lokmanya TSSIA Blood Bank Thane,Maharashtra,Thane,"Tssia House, Road No. P 26/T, Road-16, Next to Thane Janata Sahakari Bank, Behind the Petrol Pump, Wagle Estate, Thane (W)",""
4409,M/s. Sadgurus Charitable Blood Bank,Maharashtra,Thane,Thane,""
4410,M/s. Triumph Foundations Triumph Blood Bank,Maharashtra,Thane,Thane,""
4411,Terna Blood Bank,Maharashtra,Thane,Thane,""
4412,"District - Civil Surgeon, General Hospital Blood Bank Wardha",Maharashtra,Wardha,"New Building, OPD 1st Floor General Hospital, Dr. Ambedkar Road, Near Jilha Parisad, Wardha","07152 245249, 07152 250624"
4413,Kasturba Health Society Blood Bank,Maharashtra,Wardha,"Sevagram, Department of Pathology, MGIMS and Kasturba Hospital,  Sevagram, Wardha","07152 284108, 07152 284333"
4414,Jawaharlal Nehru Medical College Blood Bank,Maharashtra,Wardha,"Savangi (Meghe), Paloti Road, Wardha","07152 287877, 07152 287701, 07152 287706, 07152 287714, 07152 287711"
4415,"Civil Surgeon, General Hospital Blood Bank Washim",Maharashtra,Washim,"General Hospital Blood Bank, Near Akola Naka,  Washim","07252 233066, 07252 233379"
4416,Sau Kantadevi Dale Blood Bank,Maharashtra,Washim,"Maa Ganga Memorial Baheti Hospital, Akola Naka, Washim","07252 234343, 07252 235606"
4417,Shri Vasantrao Naik Blood Bank,Maharashtra,Yavatmal,"Government Medical College and Hospital, Yavatmal",07232 242456
4418,Laxmi Blood Bank,Maharashtra,Yavatmal,"Chiddarwar Hospital, Motinagar, Pusad, Yavatmal","07233 246775, 07233 246535, 07233 246535"
4419,Satyashanti Blood Bank,Maharashtra,Yavatmal,"2nd Floor, Satyashanti Hospital, Opposite to Bus Stand, Pusad","07233 248095, 07233 246095"
4420,Aishwarya Blood Bank,Maharashtra,Yavatmal,"Survey No.3/2, Godhani Road, Gurunanak Nagar, Near Amolakshand College, Mouza, Umarsara, Yavatmal","07232 252500, 07232 242340"
4421,Shri Gajanan Blood Bank And Components,Maharashtra,Yavatmal,"Property No: 71, Road No.9, 2nd Floor, Bajaj Satkar Bhavan, Yavatmal (m.s)",07232 242985
4422,Ekneel Blood Bank,Maharashtra,Yavatmal,"Near City Centre, Datta Chowk",07232 250111
4423,District Hospital Blood Bank,Manipur,Churachandpur,"Churachandpur District Hospital, IB Road, Hiangtam Lamka",387423396
4424,JNIMS Hospital Blood Bank and Transfusion Unit,Manipur,Porompat,"JNIMS Hospital, 
Ryang Palli Road, Near TV Road
Porompat, Imphal East","0385 2443142, 0385 2443144"
4425,Model Blood Bank - Department of IHBT,Manipur,Imphal,"RIIMS, Lamphalphelpat, Lamphel Road, Imphal",0385 2411434
4426,Shija Blood Bank and Transfusion Services,Manipur,Imphal,"Shija Hospital and Research Institute, Meitei Langol, Lamphelpat, Imphal",0385 2055584
4427,District Hospital Blood Bank and Transfusion Unit,Manipur,Thoubal,"District Hospital, Khangbok, Maning Leikai, Manipur",0384 8222214
4428,Military Hospital Blood Bank,Meghalaya,Shillong,"Military Hospital, Rilbong, Shillong","0364 2224300, 0364 2224302"
4429,Nazareth Hospital Blood Bank,Meghalaya,Shillong,"Nazareth Hospital, Laitumkhrah, Shillong",0364 2224052
4430,"Regional Blood Bank, East Khasi Hills - Pasteur Institute",Meghalaya,Shillong,"Pasteur Institute, Pasteur Hill, Lawmali",0364 2591629
4431,North Eastern Indira Gandhi Regional Institute of Health and Medical Sciences Blood Bank,Meghalaya,Shillong,"North Eastern Indira Gandhi Regional Institute of Health and Medical Sciences , Mawdiangdiang, Shillong",0364 2538063
4432,Dr. H. Gordon Roberts Hospital Blood Bank,Meghalaya,Shillong,"Jaiaw, Shillong",0364 2545826
4433,Tura Civil Hospital Blood Bank,Meghalaya,Tura,"Tura Civil Hospital, Dermile, Near Dermile Fuel Station",03651 232043
4434,Jowai Civil Hospital Blood Bank,Meghalaya,Jowai,"Jowai Civil Hospital, Durlong
Opp. Lower Primary School Panaliar,
Panaliar Towai",03652 20735
4435,Civil Hospital Blood Bank Aizawl,Mizoram,Aizawl,"Block -B , Civil Hospital,
Near Millenium Centre,Aizawl",0389 2341617
4436,Synod Hospital Blood Bank Durtlang,Mizoram,Aizawl,"Blood Bank, Synod Hospital, Durtlang",0389 2361222
4437,District Hospital Blood Bank Champhai,Mizoram,Champhai,"District Hospital, Champhai
Vengsang Champhai
Near BSNL office Champhai",03831 234926
4438,District Hospital Blood Bank Kolasib,Mizoram,Kolasib,"Blood Bank, District Hospital, Kolasib
Venglai, Kolasib, Hospital Road",03837 221930
4439,District Hospital Blood Bank Lawngtlai,Mizoram,Lawngtlai,"District Hospital, Electric veng, Near CMO office, Lawngtlai",03835 232210
4440,Civil Hospital Blood Bank,Mizoram,Lunglei,"Civil Hospital, Chanmari-2 Lunglei",0372 2324555
4441,Christian Hospital Blood Bank Serkawn,Mizoram,Serkawn,"Christian Hospital, Serkawn",0372 2342268
4442,District Hospital Blood Bank Mamit,Mizoram,Mamit,"Blood Bank, District Hospital,Lungsir, Mamit",0389 2565655
4443,Civil Hospital Blood Bank Saiha,Mizoram,Saiha,"District Hospital, New Saiha West, Saiha",03835 222388
4444,"J N Hospital Blood Bank,Serchhip",Mizoram,Serchhip,"Blood Bank, District Hospital, Serchhip",03838 226184
4447,Christian Institute of Health Sciences and Research Blood Bank,Nagaland,Dimapur,"Christian Institute of Health Sciences & Research, 
4th Mile, P.B. 31, P.O. ARTC, Dimapur",""
4448,Naga Hospital Authority Blood Bank,Nagaland,Kohima,"Naga Hospital, NH 39, AH1, Kohima",N/A
4449,General Hospital Blood Bank,Nagaland,Kohima,"General Hospital, Kohima",""
4450,Dr. Imkongliba Memorial District Hospital Blood Bank,Nagaland,Mokokchung,"Dr. Imkongliba memorial District Hospital, Majakong Ward, Mokukchung",""
4451,District Hospital Blood Bank,Nagaland,Mon,"Mon Civil Hospital, Tuensang-Mon Naginimora Road
Blood Bank",""
4452,District Hospital Blood Bank,Nagaland,Phek,"District Hospital, Bethany 1 Colony, Phek town",N/A
4453,District Hospital Blood Bank,Nagaland,Tuensang,"Civil Hospital, Tuensang-Mon-Naginimora Road, Nagaland
Blood Bank",N/A
4454,District Hospital Blood Bank,Nagaland,Wokha,"Wokha Civil Hospital, Wokha, Near NH 61",N/A
4455,District Hospital Blood Bank,Nagaland,Zunheboto,"District Hospital, South Point East, Near Sheipu, Zunhebeto
Blood Bank",""
4456,"Odisha Red Cross Blood Bank, Angul",Odisha,Angul,"District Head Quarter Hospital, Angul",06764 230880
4457,"Odisha Red Cross Blood Bank, SDH, Athamallik",Odisha,Athamallik,"Sub Divisional Hospital Athamallik, Badadamdasahi, Athamallik",06763 254213
4459,Sub Divisional Hospital Talcher,Odisha,Talcher,"Sub-Divisional Hospital, Talcher, Angul",06760 242020
4460,Neheru Satabdi (N.S) Central Hospital Blood Bank,Odisha,Talcher,"Neheru Shatabdi Hospital, MCL, AT/PO - Dera, Talcher",06760 267118
4461,"Odisha Red Cross Blood Bank, Balangir",Odisha,Balangir,"District Head Quarters Hospital Campus, Balangir",6652230646
4462,"Biju Padhnaik Red Cross Blood Bank, CHC Kantabanji",Odisha,Kantabanji,"Road No: 1, CHC Kantabanji , Balangir, Odisha",06657 220464
4463,"Odisha Red Cross Blood Bank, Patnagarh",Odisha,Patnagarh,"Sub Divisional Hospital Blood Bank Patnagarh , At/Po/Ps- Patnagarh",06658 222161
4464,"Odisha Red Cross Blood Bank, SDH, Titlagarh",Odisha,Titlagarh,"Sub-Divisional Hospital,Titlagarh, At/Po/Ps- Titlagarh,  Balangir",06655 220318
4465,"Odisha Red Cross Blood Bank, Balasore",Odisha,Balasore,"District Head Quarters Hospital, Baleshwar",06782 241496
4466,Jyoti Hospital Blood Bank,Odisha,Kuruda,"Kuruda, Balasore","06782 256375, 06782 256376"
4467,"Odisha Red Cross Blood Bank, Nilagiri",Odisha,Nilagiri,"Sud Divisional Hospital,  Nilagiri, At/Po/Ps-Nilagiri",06782-233237
4468,"Odisha Red Cross Blood Bank, Baragarh",Odisha,Bargarh,"Distict Head Quarter Hospital, Bargarh",06646 234104
4469,"Catholic Mission Hospital Blood Bank, Bargarh",Odisha,Bargarh,"Bargarh-Bheden Rd, Tora, Ruhunia",06646 230203
4470,"Odisha Red Cross Blood Bank, SDH, Padampur",Odisha,Padampur,"At-Padampur, Po-Rajborasambar,",06638 223490
4471,"Odisha Red Cross Blood Bank, Bhadrak",Odisha,Bhadrak,"District Head Quarter Hospital, Bhadrak",06784 251817
4472,"Odisha Red Cross Blood Bank, Boudh",Odisha,Boudh,"District Head Quarters Hospital, NH 224, Boudh",06841 222202
4473,"Central Red Cross Blood Bank, Cuttack",Odisha,Cuttack,"Mangalabag, Medical Road, Cuttack",0671 2302258
4474,Shrirama Chandra Bhanj (SCB) Medical College Blood Bank,Odisha,Cuttack,"Dock Road, Manglabag",0671-2424202
4475,"Odisha Red Cross Blood Bank, Deogarh",Odisha,Deogarh,"District Head Quarters Hospital, Deogarh",06641 226182
4476,"Odisha Red Cross Blood Bank, Dhenkanal",Odisha,Dhenkanal,District Head Quarters Hospital,06762 221388
4477,"Odisha Red Cross Blood, Paralakhemundi",Odisha,Gajapai,"District Hospital, Paralakhemundi,Gajapati","06815 222467, 06815 222787"
4478,Maharaja Krishna Chandra Gajapati Medical College Blood bank,Odisha,Berhampur,"National Highway 59, Berhampur, Ganjam",0680 2292534
4479,"Odisha Red Cross Blood Bank, SDH, Bhanjanagar",Odisha,Bhanjanagar,Sub Divisional Hospital Bhanjanagar,06821 240133
4480,"Odisha Red Cross Blood Bank, Jagatsinghpur",Odisha,Jagatsinghpur,"District Head Quarters Hospital, Jagatsinghpur",06724 221808
4481,"Odisha Red Cross Blood Bank, Jajpur",Odisha,Jaipur,"District Head Quarters Hospital, Jajpur",06728 225177
4482,"Odisha Red Cross Blood Bank, CHC Jajpur road",Odisha,Jaipur Road,CHC Jajpur Road,06726  224957
4483,"Odisha Red Cross Blood Bank, Jharsuguda",Odisha,Jharsuguda,"District Head Quarter Hospital, Near Hanuman Mandir,",06645 272180
4486,District Head Quarters Hospital Blood Bank Bhawanipatna,Odisha,Bhawanipatna,"Hospital Road, SH 44,",06670 234952
4487,"Odisha Red Cross Blood Bank, SDH, Dharmagarh",Odisha,Dharmagarh,"Sub-Divisional Hospital, At/Po- Dharmagarh",6672242077
4489,"Odisha Red Cross Blood Bank, SDH, Baliguda",Odisha,Baliguda,"Sub-Divisional Hospital, Near SBI, Balliguda",6846243195
4490,"Odisha Red Cross Blood Bank, Kandhamal",Odisha,Phulbani,"District Head Quarter Hospital Phulbani, Kandhamal",06842 253006
4492,"Odisha Red Cross Blood Bank, SDH, Anandapur",Odisha,Anandapur,"Sub Divisional Hospital, Anandapur, Ghasipura",06731 221467
4493,"Odisha Red Cross Blood Bank, SDH, Champua",Odisha,Champua NAC,"Sub Divisional Hospital Champua, At/-SDH, Champua",06767 240898
4494,"Tisco Hospital Blood Bank, Kendujhar",Odisha,Joda,"Tisco Hospital, Joda, Kendujhar",06767 272010
4495,"Odisha Red Cross Blood Bank, Kendujhar",Odisha,Kendujhar,"District  Head Quarter Hospital,Kendujhar",06766 254380
4497,"Odisha Red Cross Blood Bank, Capital Hospital",Odisha,Bhubaneswar,"Capital Hospital, Udyan Marg, Unit-6, Ganga Nagar",0674 2394985
4498,"Odisha Red Cross Blood Bank, Bhubaneshwar Municipal Hospital",Odisha,Bhubaneswar,"OldTown, Samantarapur",0674 2591206
4499,Kalinga Hospital Limited Blood Bank,Odisha,Bhubaneswar,"Kalinga Hospital, Chandrasekharpur, Bhubaneswar","0674 2300570,  Extn.322"
4500,"Apollo Hospital Blood Bank, Bhubaneswar",Odisha,Bhubaneswar,"Plot No. 251, Old Sainik School Road, Bhubaneswar, Opposite to Vanibihar","0674 7150454, 06746661016"
4491,District Head Quarters Hospital Blood Bank Kendrapara,Odisha,Kendrapara,"District Head Quarters Hospital Blood Bank, Kendrapara",06727 233334
4488,Sardar Rajas Medical College Hospital Blood Bank,Odisha,Bhawaniptna,"Blood Bank, Sardar Rajas MCH, Bhawaniptna",06670 226701
4485,"Central Hospital (MCL), Brajaraj Nagar",Odisha,Jharsuguda,"Blood Bank, Central Hospital (MCL),Brajaraj Nagar, Jharsuguda",06760 269382
4484,"TRL Hospital, Belpahada",Odisha,Jharsuguda,"TRL Hospital, Belpahar, Jharsuguda, Odisha",06645 258411
4458,Nalco Hospital Blood Bank,Odisha,"Nalco Nagra, Angul","National Aluminium Company Ltd, Nalco Nagra, Angul",""
4502,Sum Hospital Blood Bank,Odisha,Bhubaneswar,"K-8, Kalinga Nagar","06746098855, 0674 2386281"
4503,Kalinga Institute of Medical Sciences (KIMS) Blood Bank,Odisha,Bhubaneswar,"NALCO Nagar, Chandrasekharpur","0674-2300570 (Ext-322), 0674 2725472"
4504,AMRI Hospital Blood Bank,Odisha,Bhubaneswar,"Plot No. 1, Near Jayadev Vatika Park, Khandagiri,",0674 6666600
4505,"Odisha Red Cross Blood Bank, Khurda",Odisha,Khordha,"District Head Quarter Hospital, CDMO Campus, At/Po/Dt-Khordha",06755 223978
4506,NALCO Hospital Blood Bank,Odisha,Damanjodi,"Sector 3, Damanjodi",06852 254515
4507,"Red Cross Blood Bank, SDH, Koraputk",Odisha,Jeypore,"Sub Divisional Hospital, Sardar Patel Marg",06854 233600
4508,"Odisha Red Cross Blood Bank, Koraput",Odisha,Koraput,"District Head Quarter Hospital, Janiguda",06852 252101
4509,Asha Kiran Society Blood Bank,Odisha,Lamtaput,"Lamtaput, Koraput",06868 272213
4510,HAL Hospital Blood Bank,Odisha,Sunabeda,"Sunabeda, Koraput","06853 220234, 06583 220572"
4511,"Odisha Red Cross Blood Bank, Malkangiri",Odisha,DNK Malkangiri,"District Head quarters Hospita Malkangiri,",06861 231200
4512,"Odisha Red Cross Blood Bank, Baripada",Odisha,Baripada,"District Head Quarters Hospital Baripada, Mayurbhanj",06792 254641
4513,"Odisha red Cross Blood Bank, Karanjia, Mayurbhanj",Odisha,Karanjia,"Sub Divisional Hospital, Karanjia (Post), Mayurbhanj",06796 221832
4514,"Odisha Red Cross Blood Bank, SDH, Rairangpur",Odisha,Rairangpur,"Sub-Divisional Hspital, Rairangpur",06794 22298
4515,"Odisha Red Cross Blood Bank, SDH, Udala",Odisha,Udala,"Sub Divisional Hospital, Udala, Mayurbhanj",06795 232288
4516,"Odisha Red Cross Blood Bank, Nabarangpur",Odisha,Nabarangpur,"District Head Quarter Hospital, Miriganiguda",6858222360
4517,Christian Hospital Blood Bank Nabarangpur,Odisha,Nabarangpur,"Christian Hospital, Nabarangpur, Mission Compound",06858 222566
4518,"Odisha Red Cross Blood Bank, Nayagarh",Odisha,Nayagarh,District Head Quarter Hospital Nayagarh,06753 252410
4519,Evangelical Hospital Blood Bank,Odisha,Khariar,"Gadramunda, Khariar",""
4520,"Odisha Red Cross Blood Bank, Nuapada",Odisha,Nuapada,"District Headquarter Hospital, Nuapada",""
4521,Aharya Harihar Red Cross Blood Bank,Odisha,Puri,"District Head Quarters Hospital, Grand Road",06752 224097
4522,Christian Hospital Blood Bank,Odisha,Bissam Cuttack,"Bissam Cuttack, Rayagada",06863 247505
4523,"Odisha Red Cross Blood bank, SDH, Gunupur",Odisha,Gunupur,"sub- Divisional Hospital Gunupur, SDH Campus",""
4524,District Head Quarters Hospital Blood Bank Rayagada,Odisha,Rayagada,"District Head Quarters Hospital, Rayagada",06856 236465
4525,Jesus Mary Hospital Blood Bank,Odisha,Barapali,"Barapali, Sambalpur",0663 2545606
4526,"Odisha Red Cross Blood Bank, SDH, Kuchinda",Odisha,Kuchinda,"Sub Divisional Hospital Kuchinda, Sambalpur",06642 220509
4527,Odisha Red Cross Blood Bank Sambalpur,Odisha,Modipada,"District Head Quarter Hospital, Pani Tanki Road, Modipada (Post), Sambalpur",0663 2400180
4528,"Odisha Red Cross Blood Bank, SDH, Rairakhol",Odisha,Rairakhol,"Sub Divisional Hospital Rairakhol, Sambalpur",6644253085
4529,VSS Medical College and Hospital Blood Bank,Odisha,Sambalpur,"VSS Medical College Hospital, Burla
Opposite to PG Hospital, VSS, MC Burla",0663 2431420
4530,"Odisha Red Cross Blood Bank, Subarnapur",Odisha,Sonepur,"District Headquarters Hospital Sonepur, Hospital Road, Near fire station",06654 220150
4531,"Odisha Red Cross Blood Bank, Rourkela",Odisha,Rourkela,"Rourkela Government Hospital Campus, Rourkela, PO- Uditnagr, S.T.I Chowk",0661 2401770
4532,"Immuno-Haematology & Blood Transfusion Centre, Rourkela",Odisha,Rourkela,"ISPAT General Hospital, Steel Authority of India ltd. Rourkela Steel Plant, Sector - 19",6612439919
4533,Vesaj Patel Hospital and Research Center Blood Bank,Odisha,Rourkela,"Vesaj Patel Hosp and Research Center, Rourkela",0661 2401799
4534,Community Welfare Society Hospital Blood Bank,Odisha,Rourkela,"Jagda, Rourkela","0661 2473931, 0661 2473927"
4535,Hi-Tech Medical college & Hospital Blood Bank,Odisha,Rourkela,"Near Hanuman Vatika, R.G.H Campus","6612400751, 0661 2400524"
4536,"Odisha Red Cross Blood Bank, SDH, Bonai",Odisha,Sundargarh,"Sub Divisional Hospital Bonai, Bonaigarh",06626 244500
4537,"Odisha Red Cross Blood Bank, Sundergarh",Odisha,Sundergarh,"District Headquarter Hospital Premises, Sundargarh",06622 273225
4538,Karaikal Government General Hospital Blood Bank,Puducherry,Karaikal,"Kamarajar Salai Government Hospital, Puducherry","04368 222450, 227752"
